Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn,Usage_per_Tenure,Spend_per_Tenure,Support_per_Tenure,Support_x_Delay,Age_x_Tenure,Inactivity_Score,Age_Group,Customer_Value
33,Male,40,28.0,0.0,22,Standard,Annual,213.0,1.0,0,0.6999999825000005,5.324999866875004,0.0,0.0,1320,0.4206896751486319,Millennials,588.0
40,Female,35,24.0,,24,Basic,Monthly,446.0,17.0,1,0.6857142661224496,12.742856778775522,,,1400,0.234482785017835,Millennials,715.5
54,Male,30,4.0,6.0,20,Standard,Annual,285.0,28.0,1,0.13333332888888902,9.499999683333344,0.19999999333333354,120.0,1620,0.6275862197384062,Gen X,465.5
52,Male,27,12.0,5.0,5,Standard,Annual,323.0,21.0,0,0.44444442798353967,11.962962519890276,0.18518517832647488,25.0,1404,0.4344827781212834,Gen X,492.0
53,Male,11,13.0,4.0,0,Standard,Monthly,790.0,22.0,0,1.1818180743801752,71.8181752892568,0.3636363305785154,0.0,583,0.5034482929845416,Gen X,536.5
45,Male,35,7.0,7.0,8,Basic,Annual,425.0,30.0,0,0.19999999428571447,12.142856795918378,0.19999999428571447,56.0,1575,0.5172413959571933,Gen X,588.0
20,Female,32,22.0,5.0,7,Standard,Quarterly,558.0,7.0,0,0.6874999785156257,17.437499455078143,0.15624999511718765,35.0,640,0.48965519001189,Gen Z,674.0
44,Female,38,17.0,7.0,4,Premium,Monthly,450.0,19.0,0,0.4473684092797787,11.842104951523554,0.18421052146814418,28.0,1672,0.3517241602853738,Gen X,719.5
44,Female,10,23.0,5.0,9,Standard,Monthly,187.0,5.0,0,2.299999770000023,18.69999813000019,0.499999950000005,45.0,440,0.4758620870392384,Gen X,312.5
27,Male,41,19.0,1.0,22,Basic,Quarterly,897.0,1.0,0,0.4634146228435458,21.878048246876872,0.024390243307555043,22.0,1107,0.524137947443519,Millennials,1020.0
27,Male,7,26.0,6.0,27,Premium,Monthly,102.0,1.0,0,3.714285183673545,14.571426489796215,0.857142734693895,162.0,189,0.4827586385255642,Millennials,298.0
20,Female,53,1.0,8.0,30,Premium,Quarterly,399.0,12.0,1,0.01886792417230332,7.528301744749024,0.15094339337842655,240.0,1060,0.8344827643281805,Gen Z,698.0
20,Male,22,13.0,8.0,9,Standard,Quarterly,410.0,18.0,0,0.590909064049588,18.636362789256236,0.36363634710743875,72.0,440,0.5034482929845416,Gen Z,484.0
51,Male,57,20.0,8.0,3,Basic,Monthly,278.0,15.0,0,0.35087718682671604,4.877192896891353,0.14035087473068641,24.0,2907,0.4275862266349577,Gen X,751.5
26,Male,53,1.0,10.0,19,Standard,Quarterly,210.0,24.0,1,0.01886792417230332,3.962264076183697,0.1886792417230332,190.0,1378,0.6965517346016643,Gen Z,670.5
53,Female,3,9.0,1.0,20,Basic,Monthly,410.0,21.0,1,2.9999990000003334,136.6666211111263,0.33333322222225925,20.0,159,0.5793103593341256,Gen X,302.0
54,Male,23,6.0,3.0,16,Basic,Annual,505.0,10.0,0,0.2608695538752368,21.956520784499094,0.1304347769376184,48.0,1242,0.8482758673008323,Gen X,470.0
26,Male,36,28.0,3.0,2,Standard,Monthly,468.0,6.0,0,0.7777777561728402,12.9999996388889,0.08333333101851859,6.0,936,0.4620689840665868,Gen Z,728.5
63,Female,57,12.0,4.0,24,Basic,Annual,697.0,18.0,1,0.21052631209602962,12.228069960911053,0.07017543736534321,96.0,3591,0.6206896682520804,Boomers,940.5
49,Male,9,7.0,0.0,15,Basic,Annual,494.0,9.0,0,0.7777776913580343,54.888882790124136,0.0,0.0,441,0.7793103524375741,Gen X,392.0
28,Male,32,1.0,7.0,2,Basic,Quarterly,100.0,1.0,0,0.031249999023437534,3.1249999023437534,0.21874999316406274,14.0,896,0.9379310366230678,Millennials,392.5
34,Female,5,8.0,3.0,12,Premium,Annual,,21.0,0,1.599999680000064,,0.599999880000024,36.0,170,0.5793103593341256,Millennials,346.5
60,Male,32,16.0,4.0,25,Basic,Quarterly,589.0,28.0,0,0.49999998437500054,18.406249424804706,0.12499999609375013,100.0,1920,0.3310345058263964,Boomers,751.5
18,Male,44,24.0,3.0,5,Basic,Quarterly,166.0,1.0,0,0.5454545330578515,3.7727271869834733,0.06818181663223144,15.0,792,0.5448276019024966,Gen Z,594.5
26,Female,11,18.0,0.0,26,Basic,Quarterly,900.0,11.0,1,1.6363634876033195,81.81817438016597,0.0,0.0,286,0.5103448444708675,Gen Z,635.5
51,Female,3,12.0,2.0,16,Basic,Quarterly,147.0,9.0,0,3.999998666667111,48.99998366667211,0.6666664444445185,32.0,153,0.6275862197384061,Gen X,160.0
61,Female,6,30.0,10.0,20,Standard,Annual,195.0,11.0,0,4.9999991666668056,32.499994583334235,1.666666388888935,200.0,366,0.3103448513674189,Boomers,237.5
22,Male,17,18.0,3.0,15,Basic,Quarterly,585.0,1.0,0,1.0588234671280312,34.41176268166102,0.17647057785467188,45.0,374,0.6482758741973838,Gen Z,571.0
36,Female,29,13.0,0.0,3,Premium,Annual,227.0,10.0,0,0.4482758466111777,7.827585936979795,0.0,0.0,1044,0.6068965652794287,Millennials,384.5
64,Male,46,1.0,9.0,18,Premium,Annual,685.0,5.0,1,0.02173912996219283,14.891304024102087,0.19565216965973545,162.0,2944,0.9103448306777644,Boomers,822.0
30,Female,46,,9.0,8,Basic,Quarterly,339.0,20.0,0,,7.369565057183369,0.19565216965973545,72.0,1380,0.3724138147443512,Millennials,753.0
30,Male,53,16.0,10.0,9,Basic,Quarterly,717.0,15.0,0,0.3018867867568531,13.52830163154148,0.1886792417230332,90.0,1590,0.48965519001189,Millennials,955.5
43,Female,21,1.0,7.0,26,Standard,Quarterly,622.0,21.0,0,0.04761904535147403,29.619046208616847,0.3333333174603182,182.0,903,0.6482758741973836,Gen X,530.5
31,Female,26,20.0,0.0,3,Standard,Quarterly,941.0,14.0,0,0.7692307396449716,36.19230630029591,0.0,0.0,806,0.4689655355529126,Millennials,817.0
35,Female,18,3.0,5.0,10,Basic,Monthly,300.0,16.0,0,0.1666666574074079,16.66666574074079,0.27777776234567986,50.0,630,0.7793103524375741,Millennials,304.5
49,Male,52,12.0,4.0,27,Basic,Monthly,1300.0,2.0,0,0.23076922633136104,24.99999951923078,0.07692307544378701,108.0,2548,0.6827586316290127,Gen X,676.0
43,Female,2,25.0,4.0,30,Basic,Quarterly,443.0,23.0,1,12.499993750003124,221.49988925005536,1.9999990000005,120.0,86,0.2896551969084415,Gen X,349.0
56,Female,43,29.0,5.0,26,Premium,Monthly,498.0,1.0,1,0.6744185889670096,11.58139507950244,0.11627906706327752,130.0,2408,0.3862069177170028,Gen X,866.5
63,Female,50,19.0,5.0,21,Premium,Quarterly,561.0,27.0,0,0.37999999240000015,11.219999775600005,0.09999999800000005,105.0,3150,0.2965517483947673,Boomers,886.0
18,Female,26,24.0,0.0,14,Premium,Monthly,756.0,15.0,0,0.9230768875739658,29.076921958579923,0.0,0.0,468,0.3172414028537447,Gen Z,765.0
21,Male,41,6.0,1.0,17,Premium,Annual,839.0,10.0,0,0.14634145984533026,20.46341413503868,0.024390243307555043,17.0,861,0.8068965583828773,Gen Z,852.5
18,Female,10,26.0,4.0,23,Premium,Quarterly,360.0,15.0,0,2.599999740000026,35.99999640000036,0.39999996000000404,92.0,180,0.3379310573127222,Gen Z,322.5
33,Female,32,24.0,9.0,20,Standard,Monthly,1000.0,18.0,1,0.7499999765625008,31.24999902343753,0.2812499912109378,180.0,1056,0.3241379543400705,Millennials,881.5
21,Male,38,30.0,4.0,5,Basic,Quarterly,217.0,19.0,0,0.7894736634349037,5.710526165512469,0.10526315512465383,20.0,798,0.1034483067776446,Gen Z,580.0
29,Male,59,22.0,7.0,9,Standard,Annual,968.0,10.0,0,0.37288134961218056,16.406779382935945,0.11864406578569381,63.0,1711,0.4965517414982158,Millennials,1138.0
53,Female,35,13.0,7.0,15,Premium,Monthly,643.0,18.0,1,0.37142856081632686,18.371428046530628,0.19999999428571447,105.0,1855,0.5172413959571933,Gen X,723.5
44,Male,12,22.0,0.0,16,Basic,Annual,546.0,20.0,0,1.8333331805555684,45.499996208333656,0.0,0.0,528,0.3862069177170029,Gen X,488.5
53,Female,25,21.0,10.0,7,Standard,Quarterly,522.0,4.0,0,0.8399999664000013,20.879999164800033,0.39999998400000064,70.0,1325,0.5862069108204514,Gen X,589.0
42,Male,14,1.0,9.0,26,Standard,Quarterly,496.0,8.0,0,0.07142856632653098,35.428568897959366,0.6428570969387788,234.0,588,0.931034485136742,Millennials,401.5
32,Female,19,8.0,7.0,8,Premium,Monthly,100.0,30.0,0,0.4210526094182837,5.263157617728546,0.36842103324099823,56.0,608,0.5448276019024966,Millennials,246.0
36,Male,42,3.0,7.0,19,Basic,Monthly,992.0,14.0,1,0.0714285697278912,23.619047056689357,0.1666666626984128,133.0,1512,0.7586206979785965,Millennials,897.0
64,Male,48,2.0,2.0,9,Basic,Quarterly,481.0,8.0,0,0.041666665798611134,10.020833124565977,0.041666665798611134,18.0,3072,0.8758620732461355,Boomers,734.0
37,Male,32,7.0,5.0,11,Premium,Quarterly,711.0,5.0,0,0.21874999316406274,22.218749305664087,0.15624999511718765,55.0,1184,0.7862069039238999,Millennials,703.5
26,Male,49,15.0,2.0,29,Premium,Quarterly,368.0,15.0,0,0.3061224427321951,7.510203928363185,0.040816325697626006,58.0,1274,0.4620689840665868,Gen Z,788.0
33,Male,57,30.0,6.0,0,Basic,Monthly,388.0,1.0,0,0.5263157802400741,6.807017424438291,0.10526315604801481,0.0,1881,0.4344827781212835,Millennials,869.0
43,Male,19,20.0,0.0,18,Standard,Monthly,437.0,22.0,0,1.0526315235457093,22.999998789473747,0.0,0.0,817,0.3724138147443512,Gen X,465.0
47,Male,38,6.0,0.0,28,Standard,Annual,164.0,25.0,0,0.15789473268698073,4.315789360110807,0.0,0.0,1786,0.5931034623067771,Gen X,480.5
54,Male,34,5.0,1.0,23,Standard,Quarterly,157.0,29.0,0,0.1470588192041524,4.617646923010385,0.02941176384083048,23.0,1836,0.5379310504161706,Gen X,462.0
25,Female,12,28.0,3.0,30,Basic,Quarterly,725.0,23.0,0,2.3333331388889054,60.41666163194487,0.2499999791666684,90.0,300,0.1655172701545769,Gen Z,565.5
51,Male,8,1.0,8.0,12,Basic,Monthly,213.0,30.0,0,0.12499998437500197,26.62499667187542,0.9999998750000157,96.0,408,0.6068965652794288,Gen X,232.0
31,Female,18,6.0,1.0,3,Standard,Quarterly,275.0,17.0,0,0.3333333148148158,15.277776929012392,0.055555552469135974,3.0,558,0.600000013793103,Millennials,371.5
53,Male,53,20.0,5.0,23,Premium,Monthly,485.0,29.0,1,0.3773584834460664,9.15094322356711,0.0943396208615166,115.0,2809,0.1793103731272285,Gen X,836.5
60,Female,34,11.0,5.0,23,Standard,Quarterly,695.0,5.0,1,0.32352940224913523,20.441175869377183,0.1470588192041524,115.0,2040,0.6827586316290126,Boomers,798.5
46,Male,6,23.0,3.0,22,Basic,Monthly,371.0,15.0,0,3.8333326944445507,61.83332302777949,0.49999991666668053,66.0,276,0.2689655424494641,Gen X,388.0
36,Male,58,17.0,6.0,28,Premium,Quarterly,917.0,13.0,1,0.29310344322235443,15.81034455499406,0.10344827407847804,168.0,2088,0.4689655355529126,Millennials,1152.0
21,Female,35,15.0,4.0,14,Basic,Quarterly,449.0,16.0,1,0.428571416326531,12.828571062040828,0.11428571102040827,56.0,735,0.5172413959571933,Gen Z,583.0
40,Male,48,19.0,7.0,22,Premium,Quarterly,738.0,17.0,1,0.39583332508680574,15.374999679687507,0.14583333029513895,154.0,1920,0.4137931236623061,Millennials,954.5
47,Male,20,7.0,,9,Basic,Monthly,578.0,3.0,0,0.34999998250000086,28.89999855500007,,,940,0.7586206979785967,Gen X,558.0
57,Female,45,24.0,0.0,18,Premium,Monthly,706.0,16.0,0,0.5333333214814818,15.688888540246921,0.0,0.0,2565,0.3310345058263964,Gen X,898.0
23,Male,48,22.0,6.0,10,Standard,Annual,977.0,28.0,0,0.45833332378472247,20.354166242621538,0.1249999973958334,60.0,1104,0.1310345127229478,Gen Z,1072.0
36,Female,21,20.0,3.0,30,Premium,Quarterly,878.0,17.0,0,0.9523809070294805,41.8095218185942,0.14285713605442207,90.0,756,0.4413793296076094,Millennials,675.0
44,Male,7,22.0,10.0,26,Basic,Monthly,824.0,30.0,0,3.142856693877615,117.71426889796159,1.428571224489825,260.0,308,0.1172414097502962,Gen X,576.0
33,Female,37,12.0,8.0,11,Premium,Annual,1000.0,21.0,1,0.3243243155588023,27.02702629656686,0.21621621037253486,88.0,1221,0.4482758810939351,Millennials,967.0
32,Female,59,30.0,6.0,30,Standard,Monthly,225.0,22.0,1,0.5084745676529735,3.813559257397301,0.10169491353059469,180.0,1888,0.1448276156955995,Millennials,799.5
30,Female,53,8.0,7.0,16,Basic,Monthly,797.0,27.0,1,0.15094339337842655,15.037735565325745,0.13207546920612323,112.0,1590,0.4689655355529126,Millennials,1008.5
58,Male,46,21.0,2.0,10,Premium,Monthly,823.0,15.0,0,0.4565217292060494,17.8913039588847,0.04347825992438566,20.0,2668,0.2896551969084415,Gen X,1004.0
61,Male,37,9.0,9.0,16,Premium,Monthly,610.0,12.0,1,0.24324323666910172,16.486486040905785,0.24324323666910172,144.0,2257,0.7379310435196192,Boomers,704.0
32,Female,26,22.0,9.0,11,Premium,Quarterly,323.0,1.0,0,0.8461538136094686,12.42307644526629,0.3461538328402372,99.0,832,0.5931034623067771,Millennials,469.5
40,Female,6,20.0,3.0,10,Standard,Annual,213.0,24.0,0,3.33333277777787,35.49999408333432,0.49999991666668053,30.0,240,0.2827586454221157,Millennials,333.5
47,Male,22,16.0,0.0,12,Basic,Quarterly,482.0,23.0,0,0.7272726942148775,21.909089913223184,0.0,0.0,1034,0.4137931236623061,Gen X,547.0
55,Female,13,14.0,9.0,23,Premium,Monthly,492.0,8.0,0,1.0769229940828466,37.84615093491147,0.6923076390532585,207.0,715,0.6068965652794287,Gen X,459.0
42,Female,26,25.0,7.0,8,Standard,Monthly,115.0,23.0,0,0.9615384245562144,4.423076752958586,0.26923075887574005,56.0,1092,0.2000000275862059,Millennials,467.0
31,Male,52,14.0,3.0,5,Basic,Monthly,604.0,11.0,0,0.2692307640532545,11.615384392011839,0.05769230658284026,15.0,1612,0.5586207048751481,Millennials,914.5
22,Male,35,25.0,1.0,18,Basic,Annual,639.0,23.0,0,0.7142856938775517,18.25714233551022,0.028571427755102068,18.0,770,0.2413793365041608,Gen Z,788.0
29,Female,20,13.0,5.0,5,Premium,Quarterly,563.0,16.0,0,0.6499999675000016,28.14999859250007,0.2499999875000006,25.0,580,0.5931034623067772,Millennials,530.0
30,Female,26,26.0,0.0,4,Basic,Annual,509.0,3.0,0,0.9999999615384629,19.576922323964524,0.0,0.0,780,0.4827586385255642,Millennials,676.5
42,Male,50,26.0,8.0,10,Standard,Annual,790.0,30.0,1,0.5199999896000003,15.799999684000007,0.15999999680000007,80.0,2100,0.1172414097502962,Millennials,1040.0
32,Male,34,15.0,0.0,11,Standard,Quarterly,893.0,26.0,0,0.44117645761245716,26.264705109861616,0.0,0.0,1088,0.3586207117716996,Millennials,835.5
20,Female,14,12.0,10.0,22,Basic,Annual,525.0,20.0,1,0.8571427959183717,37.499997321428765,0.7142856632653098,220.0,280,0.4620689840665868,Gen Z,432.0
18,Female,30,19.0,5.0,7,Premium,Annual,887.0,25.0,0,0.6333333122222229,29.566665681111143,0.16666666111111128,35.0,540,0.1517241671819253,Gen Z,870.0
28,Male,60,9.0,4.0,28,Standard,Monthly,961.0,17.0,0,0.14999999750000004,16.016666399722226,0.06666666555555557,112.0,1680,0.6758620801426869,Millennials,1095.5
25,Female,8,11.0,2.0,8,Premium,Monthly,302.0,19.0,0,1.3749998281250215,37.74999528125059,0.24999996875000394,16.0,200,0.5448276019024965,Gen Z,326.0
53,Male,10,4.0,1.0,18,Standard,Annual,471.0,30.0,0,0.39999996000000404,47.09999529000047,0.09999999000000101,18.0,530,0.4965517414982158,Gen X,393.0
35,Female,13,12.0,2.0,2,Premium,Monthly,511.0,30.0,0,0.9230768520710114,39.3076892840239,0.15384614201183525,4.0,455,0.344827608799048,Millennials,414.5
52,Male,31,1.0,9.0,9,Premium,Monthly,1000.0,6.0,1,0.032258063475546335,32.25806347554634,0.29032257127991706,81.0,1612,0.8413793158145064,Gen X,802.0
56,Female,60,18.0,,3,Standard,Annual,414.0,14.0,0,0.2999999950000001,6.899999885000002,,,3360,0.4344827781212835,Gen X,896.5
47,Female,14,26.0,8.0,5,Basic,Monthly,677.0,23.0,0,1.8571427244898056,48.357139403061474,0.5714285306122479,40.0,658,0.1448276156955995,Gen X,627.5
53,Male,18,10.0,0.0,25,Premium,Monthly,,26.0,0,0.5555555246913597,,0.0,0.0,954,0.524137947443519,Gen X,389.0
60,Male,49,1.0,10.0,30,Standard,Annual,665.0,17.0,1,0.020408162848813003,13.571428294460647,0.20408162848813005,300.0,2940,0.6965517346016643,Boomers,842.0
27,Female,39,14.0,7.0,21,Standard,Quarterly,,30.0,1,0.3589743497698885,,0.17948717488494426,147.0,1053,0.2965517483947673,Millennials,963.0
61,Female,46,29.0,0.0,23,Standard,Monthly,477.0,1.0,1,0.6304347689035921,10.369564991965978,0.0,0.0,2806,0.524137947443519,Boomers,803.5
54,Male,32,30.0,3.0,0,Basic,Quarterly,711.0,24.0,0,0.937499970703126,22.218749305664087,0.0937499970703126,0.0,1728,0.1448276156955995,Gen X,801.5
35,Female,19,15.0,,6,Standard,Monthly,808.0,5.0,0,0.7894736426592819,42.52631355124665,,,665,0.5793103593341256,Millennials,731.0
29,Male,18,23.0,9.0,7,Standard,Monthly,908.0,17.0,0,1.2777777067901273,50.44444164197546,0.49999997222222375,63.0,522,0.4000000206896544,Millennials,718.5
18,Male,1,15.0,3.0,7,Basic,Annual,692.0,6.0,0,14.999985000015002,691.999308000692,2.9999970000030003,21.0,18,0.5931034623067772,Gen Z,483.0
29,Female,13,24.0,5.0,7,Standard,Annual,207.0,21.0,0,1.8461537041420228,15.923075698224947,0.3846153550295881,35.0,377,0.2275862335315092,Millennials,377.5
30,Male,3,27.0,5.0,22,Premium,Quarterly,348.0,4.0,0,8.999997000000999,115.99996133334622,1.6666661111112961,110.0,90,0.4000000206896545,Millennials,370.5
24,Male,33,29.0,10.0,4,Standard,Quarterly,300.0,13.0,1,0.878787852157944,9.090908815427007,0.30303029384756686,40.0,792,0.2965517483947673,Gen Z,637.5
29,Male,56,16.0,0.0,18,Basic,Monthly,232.0,26.0,0,0.285714280612245,4.142857068877553,0.0,0.0,1624,0.3655172632580254,Millennials,736.5
40,Female,26,5.0,2.0,2,Basic,Quarterly,244.0,30.0,0,0.1923076849112429,9.384615023668653,0.07692307396449716,4.0,1040,0.5517241533888222,Millennials,426.0
63,Male,37,27.0,8.0,26,Premium,Quarterly,437.0,19.0,1,0.7297297100073051,11.810810491599717,0.21621621037253486,208.0,2331,0.1931034760998802,Boomers,739.0
32,Female,38,22.0,2.0,17,Premium,Monthly,424.0,7.0,0,0.578947353185596,11.157894443213305,0.05263157756232691,34.0,1216,0.3517241602853738,Millennials,700.0
47,Female,10,28.0,10.0,10,Basic,Annual,368.0,9.0,0,2.799999720000028,36.79999632000037,0.99999990000001,100.0,470,0.3103448513674189,Gen X,438.5
36,Female,27,,3.0,10,Standard,Quarterly,208.0,2.0,0,,7.703703418381354,0.11111110699588492,30.0,972,0.7586206979785965,Millennials,430.5
65,Male,15,12.0,0.0,12,Basic,Monthly,1000.0,30.0,0,0.7999999466666703,66.66666222222253,0.0,0.0,975,0.4413793296076094,Boomers,705.0
35,Male,37,21.0,7.0,4,Standard,Monthly,227.0,,0,0.567567552227904,6.135134969320677,0.18918918407596802,28.0,1295,0.268965542449464,Millennials,585.5
45,Male,15,1.0,8.0,4,Premium,Annual,273.0,22.0,0,0.06666666222222252,18.199998786666747,0.5333332977777802,32.0,675,0.6620689771700352,Gen X,370.0
18,Male,4,20.0,10.0,13,Basic,Annual,884.0,28.0,0,4.999998750000312,220.9999447500138,2.499999375000156,130.0,72,0.3724138147443512,Gen Z,588.5
35,Female,46,26.0,5.0,21,Basic,Annual,305.0,30.0,1,0.5652173790170135,6.630434638468812,0.10869564981096413,105.0,1610,0.0965517552913188,Millennials,763.5
65,Female,8,3.0,,22,Basic,Monthly,335.0,26.0,0,0.3749999531250059,41.87499476562566,,,520,0.600000013793103,Boomers,300.0
38,Female,27,16.0,9.0,6,Premium,Quarterly,316.0,15.0,0,0.5925925706447196,11.70370327023321,0.3333333209876548,54.0,1026,0.4689655355529125,Millennials,496.5
61,Female,47,10.0,8.0,19,Premium,Annual,503.0,9.0,1,0.21276595291987335,10.702127431869629,0.1702127623358987,152.0,2867,0.6275862197384062,Boomers,788.5
39,Male,49,29.0,1.0,11,Standard,Annual,866.0,1.0,0,0.5918367226155771,17.673469027072063,0.020408162848813003,11.0,1911,0.4068965721759803,Millennials,1094.5
41,Male,49,14.0,1.0,18,Basic,Annual,805.0,4.0,0,0.28571427988338205,16.42857109329447,0.020408162848813003,18.0,2009,0.7241379405469677,Millennials,947.5
59,Female,14,5.0,10.0,4,Premium,Monthly,839.0,10.0,1,0.3571428316326549,59.92856714795949,0.7142856632653098,40.0,826,0.7517241464922708,Boomers,598.5
36,Female,23,23.0,4.0,15,Basic,Annual,304.0,1.0,0,0.999999956521741,13.217390729678664,0.17391303591682453,60.0,828,0.524137947443519,Millennials,472.5
19,Male,43,23.0,3.0,29,Premium,Monthly,448.0,28.0,0,0.5348837084910766,10.418604408869665,0.06976744023796651,87.0,817,0.1793103731272285,Gen Z,855.5
37,Female,8,1.0,5.0,4,Premium,Monthly,393.0,5.0,0,0.12499998437500197,49.12499385937577,0.6249999218750099,20.0,296,0.9172413821640902,Millennials,315.5
38,Female,49,27.0,8.0,3,Premium,Quarterly,811.0,,0,0.5510203969179511,16.551020070387345,0.16326530279050402,24.0,1862,0.0551724463733639,Millennials,986.5
24,Male,60,1.0,8.0,19,Premium,Monthly,651.0,14.0,1,0.016666666388888893,10.849999819166671,0.13333333111111115,152.0,1440,0.7448275950059451,Gen Z,919.5
29,Female,60,2.0,1.0,13,Standard,Quarterly,683.0,28.0,0,0.03333333277777779,11.383333143611114,0.016666666388888893,13.0,1740,0.6482758741973836,Millennials,937.5
21,Female,38,23.0,4.0,12,Basic,Monthly,214.0,13.0,0,0.6052631419667595,5.631578799168979,0.10526315512465383,48.0,798,0.3586207117716996,Gen Z,612.0
48,Male,12,14.0,6.0,12,Standard,Quarterly,404.0,17.0,0,1.1666665694444527,33.666663861111346,0.4999999583333368,72.0,576,0.5862069108204513,Gen X,393.0
24,Female,58,12.0,6.0,26,Premium,Annual,360.0,25.0,1,0.20689654815695607,6.206896444708682,0.10344827407847804,156.0,1392,0.48965519001189,Gen Z,820.0
24,Male,11,21.0,9.0,23,Premium,Annual,961.0,17.0,0,1.909090735537206,87.36362842148833,0.8181817438016598,207.0,264,0.3172414028537447,Gen Z,720.0
63,Female,8,12.0,6.0,0,Premium,Annual,157.0,21.0,0,1.4999998125000236,19.62499754687531,0.7499999062500118,0.0,504,0.5034482929845416,Boomers,194.5
63,Male,20,13.0,3.0,7,Premium,Monthly,132.0,20.0,0,0.6499999675000016,6.599999670000016,0.14999999250000037,21.0,1260,0.4344827781212834,Boomers,293.5
60,Male,6,24.0,7.0,21,Premium,Monthly,809.0,23.0,0,3.9999993333334443,134.83331086111485,1.1666664722222546,147.0,360,0.2413793365041608,Boomers,558.5
46,Female,13,18.0,6.0,13,Basic,Quarterly,426.0,21.0,0,1.384615278106517,32.7692282485209,0.4615384260355057,78.0,598,0.4137931236623061,Gen X,390.5
31,Male,35,19.0,3.0,8,Standard,Quarterly,647.0,22.0,0,0.5428571273469392,18.485713757551036,0.0857142832653062,24.0,1085,0.379310366230677,Millennials,747.5
45,Female,39,22.0,10.0,25,Basic,Annual,322.0,17.0,1,0.5641025496383962,8.256410044707435,0.25641024983563465,250.0,1755,0.4137931236623061,Gen X,608.5
